dossier_id,source_id,source_type_raw,year_raw,title_or_database_raw,doi_or_accession_raw,pmid_raw,url_raw
M4-FUNG-0042,S006,primary research,2018,Efficient genome editing using tRNA promoter-driven CRISPR/Cas9 gRNA in Aspergillus niger,10.1371/journal.pone.0202868,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0202868
M4-FUNG-0042,S007,primary systems/genome reconstruction,2018,A community-driven reconstruction of the Aspergillus niger metabolic network,NR,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6158834/
M4-FUNG-0042,S008,primary engineering research,2022,"High-Titer Production of the Fungal Anhydrotetracycline, TAN-1612, in Engineered Yeasts",10.1021/acssynbio.2c00116,35699947,https://pubmed.ncbi.nlm.nih.gov/35699947/
M4-FUNG-0042,S009,review,2023,Current status of secondary metabolite pathways linked to their related biosynthetic gene clusters in Aspergillus section Nigri,10.1039/D1NP00074H,,https://pubs.rsc.org/en/content/articlehtml/2023/np/d1np00074h
M4-FUNG-0042,S010,graduate thesis,2022,Methyltransferase Specificity Toward Secondary Metabolite Production in Aspergillus niger,MSc thesis,,https://spectrum.library.concordia.ca/id/eprint/991017/1/Selber-Hnatiw_MSc_F2022.pdf
M4-FUNG-0042,S011,review,2016,"Saccharomyces cerevisiae as a tool for mining, studying and engineering fungal polyketide synthases",review,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4789138/
M4-FUNG-0043,S001,database,current,MIBiG BGC0000160.3,BGC0000160.3,,https://mibig.secondarymetabolites.org/repository/BGC0000160.3/
M4-FUNG-0043,S002,taxonomy/genome,current,A. terreus NIH2624,TaxID 341663; CH476602.1,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=341663
M4-FUNG-0043,S003,primary research,2014,Molecular Genetic Characterization of Terreic Acid Pathway in Aspergillus terreus,10.1021/ol502242a,25265334,https://pubmed.ncbi.nlm.nih.gov/25265334/
M4-FUNG-0043,S004,primary research,2018,Heterologous pathway assembly reveals molecular steps of fungal terreic acid biosynthesis,10.1038/s41598-018-20514-x,29391515,https://pubmed.ncbi.nlm.nih.gov/29391515/
M4-FUNG-0043,S005,primary research,1996,Identification of AtX as 6-methylsalicylic acid synthase by heterologous expression,10.1007/s004380050289,9003280,https://pubmed.ncbi.nlm.nih.gov/9003280/
M4-FUNG-0043,S006,primary bioactivity,2010,Terreic acid is a covalent inhibitor of bacterial MurA,10.1021/bi100365b,20392080,https://pubmed.ncbi.nlm.nih.gov/20392080/
M4-FUNG-0043,S007,primary bioactivity,1999,Terreic acid inhibits Bruton's tyrosine kinase,10.1073/pnas.96.5.2227,10051623,https://pubmed.ncbi.nlm.nih.gov/10051623/
M4-FUNG-0043,S008,compound database,current,Terreic acid chemical identity,CAS 121-40-4,,
M4-FUNG-0043,S010,analysis/database,current,antiSMASH output for BGC0000160.3,ATEG_06279 T1TS,,https://mibig.secondarymetabolites.org/repository/BGC0000160.3/generated/index.html
M4-FUNG-0043,S011,review/context,2014,A. terreus secondary-metabolite genome-mining review,10.3389/fmicb.2014.00717,,
M4-FUNG-0044,S001,database,current,MIBiG BGC0000161.4,BGC0000161.4,,https://mibig.secondarymetabolites.org/repository/BGC0000161.4/
M4-FUNG-0044,S002,taxonomy/genome database,current,NCBI/Ensembl Fungi — Aspergillus terreus NIH2624,TaxID 341663; CH476594.1,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=341663
M4-FUNG-0044,S003,primary research,2014,Terrein Biosynthesis in Aspergillus terreus and Its Impact on Phytotoxicity,10.1016/j.chembiol.2014.03.010,24816227,https://pubmed.ncbi.nlm.nih.gov/24816227/
M4-FUNG-0044,S004,primary research,2015,Phytotoxin production in Aspergillus terreus is regulated by independent environmental signals,10.7554/eLife.07861,,https://elifesciences.org/articles/07861
M4-FUNG-0044,S005,primary research,2015,A new high-performance heterologous fungal expression system based on regulatory elements from the Aspergillus terreus terrein gene cluster,10.3389/fmicb.2015.00184,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4360782/
M4-FUNG-0044,S006,primary research,2021,Biosynthesis of 6-Hydroxymellein Requires a Collaborating Polyketide Synthase-like Enzyme,10.1002/anie.202100969,33661567,https://onlinelibrary.wiley.com/doi/10.1002/anie.202100969
M4-FUNG-0044,S007,primary research,2021,Early Oxidative Transformations During the Biosynthesis of Terrein and Related Natural Products,10.1002/chem.202101447,34114710,https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/chem.202101447
M4-FUNG-0044,S008,primary/reviewed chemistry,2021,TerC multifunctional flavoprotein / related oxidative chemistry,10.1021/acs.orglett.1c03432,,https://pubs.acs.org/doi/10.1021/acs.orglett.1c03432
M4-FUNG-0044,S009,primary research,2023,"The Histone Deacetylase HstD Regulates Fungal Growth, Development and Secondary Metabolite Biosynthesis in Aspergillus terreus",10.3390/ijms241612569,,https://www.mdpi.com/1422-0067/24/16/12569
M4-FUNG-0044,S010,organism/ecology review,current,Aspergillus terreus species/ecology context,review,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7692665/
M4-FUNG-0044,S011,review,2026,"The terrein biosynthetic gene cluster of Aspergillus terreus: structure, function, regulation, and similar gene clusters",10.3389/ffunb.2025.1696451,,https://www.frontiersin.org/journals/fungal-biology/articles/10.3389/ffunb.2025.1696451/full
M4-FUNG-0044,S012,compound database,current,PubChem — Terrein,CID 6436830; CAS 582-46-7,,https://pubchem.ncbi.nlm.nih.gov/compound/6436830
M4-FUNG-0044,S013,primary natural-products research,2018,Terreinlactone A and related metabolites from Aspergillus terreus,10.1248/cpb.c18-00200,,https://www.jstage.jst.go.jp/article/cpb/66/7/66_c18-00200/_html/-char/en
M4-FUNG-0045,S001,database,current,MIBiG BGC0000168.5,BGC0000168.5,,https://mibig.secondarymetabolites.org/repository/BGC0000168.5/
M4-FUNG-0045,S002,taxonomy/protein database,current,Penicillium aethiopicum taxonomy / Vrt protein annotations,TaxID 36650,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=36650
M4-FUNG-0045,S003,primary research,2010,Identification of the viridicatumtoxin and griseofulvin gene clusters from Penicillium aethiopicum,10.1016/j.chembiol.2010.03.015,20534346,https://pubmed.ncbi.nlm.nih.gov/20534346/
M4-FUNG-0045,S004,primary research,2012,Discovery and characterization of fungal polycyclic-polyketide prenyltransferases,10.1021/ja3028636,22590971,https://pubmed.ncbi.nlm.nih.gov/22590971/
M4-FUNG-0045,S005,primary research,2013,A cytochrome P450 serves as an unexpected terpene cyclase during fungal meroterpenoid biosynthesis,10.1021/ja408966t,24161266,https://pubmed.ncbi.nlm.nih.gov/24161266/
M4-FUNG-0045,S006,primary/reviewed chemistry,2010s,Viridicatumtoxin analog and antibacterial studies,NR,,https://pubmed.ncbi.nlm.nih.gov/?term=viridicatumtoxin
M4-FUNG-0046,S001,database,current,MIBiG BGC0000170.3,BGC0000170.3,,https://mibig.secondarymetabolites.org/repository/BGC0000170.3/
M4-FUNG-0046,S002,taxonomy/genome database,current,Aspergillus niger ATCC 1015,TaxID 380704,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=380704
M4-FUNG-0046,S003,primary research,2014,Molecular and chemical characterization of the biosynthesis of the 6-MSA-derived meroterpenoid yanuthone D in Aspergillus niger,10.1016/j.chembiol.2014.01.013,24684908,https://pubmed.ncbi.nlm.nih.gov/24684908/
M4-FUNG-0046,S004,review,2023,Secondary-metabolite pathways in Aspergillus section Nigri,10.1039/D1NP00074H,,https://pubs.rsc.org/en/content/articlehtml/2023/np/d1np00074h
M4-FUNG-0047,S001,database,current,MIBiG BGC0000292.4,BGC0000292.4,,https://mibig.secondarymetabolites.org/repository/BGC0000292.4/
M4-FUNG-0047,S002,taxonomy/genome database,current,Aspergillus terreus NIH2624,TaxID 341663,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=341663
M4-FUNG-0047,S003,primary research,2013,Biosynthetic pathway for the epipolythiodioxopiperazine acetylaranotin in Aspergillus terreus revealed by genome-based deletion analysis,10.1021/ja3123653,23586797,https://pubmed.ncbi.nlm.nih.gov/23586797/
M4-FUNG-0048,S001,database,current,MIBiG BGC0000293.3,BGC0000293.3,,https://mibig.secondarymetabolites.org/repository/BGC0000293.3/
M4-FUNG-0048,S002,taxonomy database,current,Aspergillus fischeri NRRL181,TaxID 331117,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=331117
M4-FUNG-0048,S003,primary research,2009,Acetylaszonalenin biosynthesis by an NRPS-prenyltransferase-acetyltransferase pathway,10.1074/jbc.M807303200,19001367,https://pubmed.ncbi.nlm.nih.gov/19001367/
M4-FUNG-0048,S004,primary research,2010,Anthranilate-activating modules from fungal nonribosomal peptide assembly lines,10.1021/bi100198y,20225828,https://pubmed.ncbi.nlm.nih.gov/20225828/
M4-FUNG-0049,S001,database,current,MIBiG BGC0000304.4,BGC0000304.4,,https://mibig.secondarymetabolites.org/repository/BGC0000304.4/
M4-FUNG-0049,S002,taxonomy database,current,Fusarium incarnatum,TaxID 298378,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=298378
M4-FUNG-0049,S003,primary research,2010,Functional characterization and manipulation of the apicidin biosynthetic pathway in Fusarium semitectum,10.1111/j.1365-2958.2010.07109.x,20233305,https://onlinelibrary.wiley.com/doi/full/10.1111/j.1365-2958.2010.07109.x
M4-FUNG-0049,S004,review/comparative synthesis,2021,Accessory-chromosome acquired secondary metabolism in plant pathogenic fungi,review,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8102738/
M4-FUNG-0049,S005,primary pharmacology,1996,"Apicidin, a histone deacetylase inhibitor with antiparasitic activity",10.1073/pnas.93.23.13143,,https://www.pnas.org/doi/10.1073/pnas.93.23.13143
M4-FUNG-0050,S001,database,current,MIBiG BGC0000307.4,BGC0000307.4,,https://mibig.secondarymetabolites.org/repository/BGC0000307.4/
M4-FUNG-0050,S002,taxonomy database,current,Aureobasidium pullulans,TaxID 5580,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=5580
M4-FUNG-0050,S003,primary research,2009,Cloning and molecular characterization of the gene encoding the Aureobasidin A biosynthesis complex in Aureobasidium pullulans BP-1938,10.1016/j.gene.2008.11.011,19084058,https://pubmed.ncbi.nlm.nih.gov/19084058/
M4-FUNG-0050,S004,primary research,1991,Structure of aureobasidin A,10.7164/antibiotics.44.925,1938614,https://pubmed.ncbi.nlm.nih.gov/1938614/
M4-FUNG-0050,S005,primary research,1996,Precursor directed biosynthesis of aureobasidins,10.7164/antibiotics.49.676,8784430,https://pubmed.ncbi.nlm.nih.gov/8784430/
M4-FUNG-0050,S006,genome/ecology,2014,Genome sequencing of Aureobasidium pullulans varieties,NR,24984952,https://pubmed.ncbi.nlm.nih.gov/24984952/
M4-FUNG-0050,S007,pharmacology review/primary,current,Aureobasidin A target literature,NR,,https://pubmed.ncbi.nlm.nih.gov/?term=aureobasidin+A+inositol+phosphorylceramide+synthase
M4-FUNG-0051,S001,database,current,MIBiG BGC0000312.4,BGC0000312.4,,https://mibig.secondarymetabolites.org/repository/BGC0000312.4/
M4-FUNG-0051,S002,taxonomy database,current,Beauveria bassiana,TaxID 176275,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=176275
M4-FUNG-0051,S003,primary research,2009,"Biosynthesis of the cyclooligomer depsipeptide bassianolide, an insecticidal virulence factor of Beauveria bassiana",10.1016/j.fgb.2009.03.001,19285149,https://pubmed.ncbi.nlm.nih.gov/19285149/
M4-FUNG-0052,S001,database,current,MIBiG BGC0000313.4,BGC0000313.4,,https://mibig.secondarymetabolites.org/repository/BGC0000313.4/
M4-FUNG-0052,S002,taxonomy database,current,Beauveria bassiana,TaxID 176275,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=176275
M4-FUNG-0052,S003,primary research,2008,"Biosynthesis of the cyclooligomer depsipeptide beauvericin, a virulence factor of Beauveria bassiana",10.1016/j.chembiol.2008.07.011,18804027,https://pubmed.ncbi.nlm.nih.gov/18804027/
M4-FUNG-0052,S004,primary research,2009,Ketoisovalerate reductase and D-Hiv precursor supply for fungal cyclodepsipeptides,10.1038/ja.2009.102,,https://pubmed.ncbi.nlm.nih.gov/?term=Beauveria+ketoisovalerate+reductase+beauvericin
M4-FUNG-0052,S005,review/compound chemistry,current,Beauvericin chemistry and bioactivity,review,,https://pubmed.ncbi.nlm.nih.gov/?term=beauvericin
M4-FUNG-0053,S001,database/seed,current,MIBiG BGC0000317.4 retired / Fungal BGC Atlas seed,BGC0000317.4,,https://mibig.secondarymetabolites.org/repository/BGC0000317/
M4-FUNG-0053,S002,genome/taxonomy,2014,Genome Sequence and Annotation of Acremonium chrysogenum ATCC11550,10.1128/genomeA.00948-14,25291769,https://pubmed.ncbi.nlm.nih.gov/25291769/
M4-FUNG-0053,S003,primary research,1991,Characterization of the Cephalosporium acremonium pcbAB gene and linkage to pcbC,10.1128/jb.173.7.2354-2365.1991,1706706,https://pubmed.ncbi.nlm.nih.gov/1706706/
M4-FUNG-0053,S004,primary research,2010,CefP peroxisome membrane protein essential for IPN conversion to cephalosporin C,10.1042/BJ20100827,20819073,https://pubmed.ncbi.nlm.nih.gov/20819073/
M4-FUNG-0053,S005,primary research,2009,The transporter CefM involved in translocation of biosynthetic intermediates is essential for cephalosporin production,10.1042/BJ20081180,18840096,https://pubmed.ncbi.nlm.nih.gov/18840096/
M4-FUNG-0053,S006,primary research,2011,CefR modulates beta-lactam intermediate transporters and increases cephalosporin production,10.1016/j.ymben.2011.06.004,21704721,https://pubmed.ncbi.nlm.nih.gov/21704721/
M4-FUNG-0053,S007,review,2022,Cephalosporin C biosynthesis and fermentation in Acremonium chrysogenum,10.1007/s00253-022-12181-w,36114850,https://pubmed.ncbi.nlm.nih.gov/36114850/
M4-FUNG-0053,S008,review/genome organization,1999,Gene organization and plasticity of beta-lactam genes in filamentous fungi,10.1023/a:1001861025070,10422582,https://pubmed.ncbi.nlm.nih.gov/10422582/
M4-FUNG-0053,S009,review,2013,The enzymes of beta-lactam biosynthesis,10.1039/C2NP20065A,23135477,https://pubmed.ncbi.nlm.nih.gov/23135477/
M4-FUNG-0053,S010,review/primary synthesis,2002,Unraveling the methionine-cephalosporin puzzle,NR,12443871,https://pubmed.ncbi.nlm.nih.gov/12443871/
M4-FUNG-0053,S011,primary research,2012,Solid-state and submerged fermentations show different gene expression profiles in cephalosporin C production,10.1159/000338987,22678076,https://pubmed.ncbi.nlm.nih.gov/22678076/
M4-FUNG-0053,S012,primary research,2002,The cefT gene encodes a putative multidrug efflux pump that increases cephalosporin C production,10.1007/s00438-002-0702-5,12172807,https://pubmed.ncbi.nlm.nih.gov/12172807/
M4-FUNG-0053,S013,authoritative fungal nomenclature,current,Index Fungorum — Acremonium chrysogenum current name Hapsidospora chrysogena,IF 308135,,https://www.indexfungorum.org/names/NamesRecord.asp?RecordID=308135
M4-FUNG-0054,S001,database/seed,current,MIBiG BGC0000318.2 retired / Fungal BGC Atlas seed,BGC0000318.2,,https://mibig.secondarymetabolites.org/repository/BGC0000318/
M4-FUNG-0054,S002,genome database,2014,Acremonium chrysogenum ATCC11550 genome,10.1128/genomeA.00948-14,25291769,https://pubmed.ncbi.nlm.nih.gov/25291769/
M4-FUNG-0054,S003,primary research,1992,Cloning and disruption of cefG encoding deacetylcephalosporin C O-acetyltransferase,10.1016/s0006-291x(05)80772-7,1632779,https://pubmed.ncbi.nlm.nih.gov/1632779/
M4-FUNG-0054,S004,primary research,1992,CefG cDNA and catalytic expression in yeast,10.1016/0006-291x(92)91830-j,1540196,https://pubmed.ncbi.nlm.nih.gov/1540196/
M4-FUNG-0054,S005,review,2022,Cephalosporin C biosynthesis and fermentation in Acremonium chrysogenum,10.1007/s00253-022-12181-w,36114850,https://pubmed.ncbi.nlm.nih.gov/36114850/
M4-FUNG-0054,S006,review/primary synthesis,2013,The enzymes of beta-lactam biosynthesis,10.1039/C2NP20065A,23135477,https://pubmed.ncbi.nlm.nih.gov/23135477/
M4-FUNG-0054,S007,review/genome organization,1999,Gene organization and plasticity of beta-lactam genes in filamentous fungi,10.1023/a:1001861025070,10422582,https://pubmed.ncbi.nlm.nih.gov/10422582/
M4-FUNG-0054,S008,industrial engineering review,1996,Recombinant Acremonium chrysogenum strains for industrial cephalosporin production,NR,8897416,https://pubmed.ncbi.nlm.nih.gov/8897416/
M4-FUNG-0054,S009,review/primary synthesis,2002,Unraveling the methionine-cephalosporin puzzle,NR,12443871,https://pubmed.ncbi.nlm.nih.gov/12443871/
M4-FUNG-0054,S010,primary research,1992,Molecular cloning of cefG cDNA and expression of catalytic activity in yeast,10.1016/0006-291x(92)91830-j,1540196,https://pubmed.ncbi.nlm.nih.gov/1540196/
M4-FUNG-0054,S011,authoritative fungal nomenclature,current,Index Fungorum — Acremonium chrysogenum current name Hapsidospora chrysogena,IF 308135,,https://www.indexfungorum.org/names/NamesRecord.asp?RecordID=308135
M4-FUNG-0055,S001,database,2024,MIBiG BGC0000321.4,BGC0000321.4,,https://mibig.secondarymetabolites.org/repository/BGC0000321.4/
M4-FUNG-0055,S002,taxonomy,2026,NCBI Taxonomy: Achaetomiella virescens (Collariella virescens homotypic synonym),TaxID 1934374,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1934374
M4-FUNG-0055,S003,sequence,2013,GenBank KF496217.1,KF496217.1,,https://www.ncbi.nlm.nih.gov/nuccore/KF496217.1
M4-FUNG-0055,S004,primary research,2013,Cloning and sequencing of the chaetocin biosynthetic gene cluster,10.1002/cbic.201300513,24123808,https://pubmed.ncbi.nlm.nih.gov/24123808/
M4-FUNG-0055,S005,primary chemistry,1970,Historical chaetocin isolation/chemistry,10.1002/hlca.19700530521,,
M4-FUNG-0055,S006,review,2022,Epidithiodiketopiperazine biosynthesis review,10.1002/cbic.202200341,,
M4-FUNG-0056,S001,database,2024,MIBiG BGC0000334.4,BGC0000334.4,,https://mibig.secondarymetabolites.org/repository/BGC0000334.4/
M4-FUNG-0056,S002,taxonomy,2026,NCBI Taxonomy: Tolypocladium inflatum,TaxID 29910,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=29910
M4-FUNG-0056,S003,sequence,2013,GenBank QEPI01000018.1,QEPI01000018.1,,https://www.ncbi.nlm.nih.gov/nuccore/QEPI01000018.1
M4-FUNG-0056,S004,primary research,2013,"The genome of Tolypocladium inflatum: evolution, organization, and expression of the cyclosporin biosynthetic gene cluster",10.1371/journal.pgen.1003496,23818858,https://pubmed.ncbi.nlm.nih.gov/23818858/
