compact_fact_id,dossier_id,section,source_row,fact_type,label_raw,statement_raw,source_ids,extra_raw_json,normalization_status
CF_cada111690a8,M4-FUNG-0159,GENES_AND_MECHANISM,25,gene_or_mechanism_fact,cloA,homologue is present despite C. fusiformis stopping at elymoclavine; presence alone is not interpreted as a functional lysergic-acid step.,S003,,unreviewed
CF_6183b4cad19c,M4-FUNG-0159,GENES_AND_MECHANISM,26,activation_context_fact,activation_context,ergot alkaloids are produced in planta and in submerged culture; a single defined activation switch NR.,S003,,unreviewed
CF_5cc19123aa90,M4-FUNG-0159,GENES_AND_MECHANISM,27,experiment_or_measurement_fact,experiment_and_measurement,comparative cluster sequencing plus alkaloid profiling established the restricted clavine chemotype; knockout-level proof for each cluster gene NF in the defining comparison; quantitative titer NR.,S003,,unreviewed
CF_b0a01599558e,M4-FUNG-0160,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,fusA / fus1,hybrid PKS/NRPS core synthase; targeted mutagenesis abolishes fusarin production.,S003,,unreviewed
CF_b70c02296447,M4-FUNG-0160,GENES_AND_MECHANISM,24,gene_or_mechanism_fact,fus2,required for 2-pyrrolidone ring closure in the reconstructed pathway.,S004,,unreviewed
CF_407622641f5e,M4-FUNG-0160,GENES_AND_MECHANISM,25,gene_or_mechanism_fact,fus8 / fus9,Fus8 catalyzes C-20 oxidation and Fus9 catalyzes C-20 methylation; together with Fus1 and Fus2 these four genes are sufficient for biosynthesis.,S004,,unreviewed
CF_4e69a03c0d61,M4-FUNG-0160,GENES_AND_MECHANISM,26,activation_context_fact,activation_context,fus1–fus9 are coexpressed under high-nitrogen and acidic-pH conditions with enrichment of activating H3K9 acetylation; illumination lowers fusarin content.,S003; S004,,unreviewed
CF_7151987922d6,M4-FUNG-0160,GENES_AND_MECHANISM,27,experiment_or_measurement_fact,experiment_and_measurement,"gene deletions, ChIP, NMR and MS resolve pathway order; source cultures were followed across 14-day incubations, but a single transferable production titer is NR.",S003; S004,,unreviewed
CF_8e1e5baab392,M4-FUNG-0161,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,CPS/KS,bifunctional ent-copalyl diphosphate/ent-kaurene synthase; function tested by gene replacement.,S003,,unreviewed
CF_1f931fd7caef,M4-FUNG-0161,GENES_AND_MECHANISM,24,gene_or_mechanism_fact,GGS2,pathway-specific geranylgeranyl diphosphate synthase supplying diterpene precursor.,S003,,unreviewed
CF_1ea6382d321b,M4-FUNG-0161,GENES_AND_MECHANISM,25,gene_or_mechanism_fact,three P450 monooxygenases,cluster P450 functions were tested by replacement or complementation of corresponding F. fujikuroi mutants; DES and P450-3 border genes found in Fusarium are absent.,S003,,unreviewed
CF_cb8112c6f112,M4-FUNG-0161,GENES_AND_MECHANISM,26,activation_context_fact,activation_context,cassava-pathogen gibberellin secretion is biologically associated with host internode hyperelongation; a defined molecular activation switch NR.,S003,,unreviewed
CF_97763f6afcd9,M4-FUNG-0161,GENES_AND_MECHANISM,27,experiment_or_measurement_fact,experiment_and_measurement,gene replacement and cross-species complementation establish all five cluster genes; exact transferable fermentation titer NR.,S003,,unreviewed
CF_2c75719ddf0b,M4-FUNG-0162,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,GGS2 and CPS/KS,pathway-specific GGDP supply followed by bifunctional ent-copalyl diphosphate/ent-kaurene cyclization; direct pathway genetics established these early steps.,S003,,unreviewed
CF_755f3a3e3f81,M4-FUNG-0162,GENES_AND_MECHANISM,24,gene_or_mechanism_fact,P450-1 / P450-2 / P450-3 / P450-4,cluster cytochrome P450s execute sequential oxidative steps in fungal GA biosynthesis; functions were dissected by mutant and feeding/complementation studies across the primary literature.,S003,,unreviewed
CF_4e1a03e33ecf,M4-FUNG-0162,GENES_AND_MECHANISM,25,gene_or_mechanism_fact,DES,GA4 desaturase contributes late conversion toward GA7/GA3 chemotypes.,S003,,unreviewed
CF_b956c39ba4f7,M4-FUNG-0162,GENES_AND_MECHANISM,26,activation_context_fact,activation_context,nitrogen status is a major regulator of fungal GA biosynthesis; detailed pathway regulation is broader than this retired locus entry.,S003,,unreviewed
CF_0df4ea35d6e6,M4-FUNG-0162,GENES_AND_MECHANISM,27,experiment_or_measurement_fact,experiment_and_measurement,"gene disruption, precursor feeding and complementation across defining studies map the fungal GA pathway; single standardized titer NR.",S003,,unreviewed
CF_13ba6c818813,M4-FUNG-0163,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,mdpG,"cluster PKS required for emodin, monodictyphenone and downstream prenyl-xanthone production.",S003,,unreviewed
CF_6b30e01ae0de,M4-FUNG-0163,GENES_AND_MECHANISM,24,gene_or_mechanism_fact,mdp cluster,targeted deletion analysis identifies a 10-gene cluster required for the precursor and xanthone pathway.,S003,,unreviewed
CF_2b56cd1544b6,M4-FUNG-0163,GENES_AND_MECHANISM,25,gene_or_mechanism_fact,extracluster prenylation,no genes accounting for the required prenylations were found inside the mdp cluster; terminal prenylation competence is therefore extracluster.,S003,,unreviewed
CF_9729783ae572,M4-FUNG-0163,GENES_AND_MECHANISM,26,activation_context_fact,activation_context,native ecological/physiological activation trigger NR in the defining deletion study.,S003,,unreviewed
CF_b1937dcb1f81,M4-FUNG-0163,GENES_AND_MECHANISM,27,experiment_or_measurement_fact,experiment_and_measurement,systematic targeted deletions plus isolation of pathway intermediates resolved biosynthetic order; standardized production titer NR.,S003,,unreviewed
CF_16b9d07ac91b,M4-FUNG-0164,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,EfPKS1,"historically assigned as elsinochrome PKS; knockout abolished the measured pigment/toxin phenotype in early work, but modern reannotation places EfPKS1 as the melanin-cluster anchor.",S003; S005,,unreviewed
CF_60cf3caadf6c,M4-FUNG-0164,GENES_AND_MECHANISM,24,gene_or_mechanism_fact,TSF1,historical transcriptional activator whose disruption abolished elsinochrome-associated production and reduced expression of adjacent genes in the original model.,S004,,unreviewed
CF_3dc5242a5323,M4-FUNG-0164,GENES_AND_MECHANISM,25,gene_or_mechanism_fact,EfETB1,"modern reannotation identifies EfETB1, not EfPKS1, as the type-I PKS anchor associated with the elsinochrome cluster.",S005,,unreviewed
CF_54addb45b1e6,M4-FUNG-0164,GENES_AND_MECHANISM,26,activation_context_fact,activation_context,"light, nutrient state and pH correlate with historical elsinochrome accumulation/expression phenotypes; these regulatory observations are retained without assuming the old locus annotation is correct.",S003; S004,,unreviewed
CF_dbd37ef226d3,M4-FUNG-0164,GENES_AND_MECHANISM,27,experiment_or_measurement_fact,experiment_and_measurement,"targeted gene disruptions, complementation, transcript analyses and plant lesion assays established strong phenotypes; modern genome comparison subsequently corrected the PKS-locus identity.",S003; S004; S005,,unreviewed
CF_448d8c9f75af,M4-FUNG-0165,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,aomsas / MSAS,"5,298-bp methylsalicylic acid synthase; knockout eliminates 6-MSA, asperlactone and isoasperlactone and genetic complementation restores them.",S003,,unreviewed
CF_7dbf948e0e6b,M4-FUNG-0165,GENES_AND_MECHANISM,24,gene_or_mechanism_fact,6-methylsalicylic acid,chemical complementation of the knockout supports 6-MSA as an upstream intermediate.,S003,,unreviewed
CF_92a6314517ee,M4-FUNG-0165,GENES_AND_MECHANISM,25,gene_or_mechanism_fact,aspyrone / diepoxide intermediates,chemical feeding to the knockout supports intermediate roles downstream of 6-MSA in asperlactone/isoasperlactone formation.,S003,,unreviewed
CF_b541f09e22fc,M4-FUNG-0165,GENES_AND_MECHANISM,26,activation_context_fact,activation_context,specific native induction trigger NR in the defining pathway study.,S003,,unreviewed
CF_76df2bed461b,M4-FUNG-0165,GENES_AND_MECHANISM,27,experiment_or_measurement_fact,experiment_and_measurement,"gene knockout, genetic complementation, RT-PCR/production kinetics and chemical complementation establish pathway causality; transferable production titer NR.",S003,,unreviewed
CF_6951af32c2d7,M4-FUNG-0166,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,CYP52-family P450,terminal/subterminal fatty-acid hydroxylation is the first committed step; knockout completely abolishes sophorolipid production and hydroxylated-fatty-acid feeding rescues production.,S003,,unreviewed
CF_6cc2026f74b9,M4-FUNG-0166,GENES_AND_MECHANISM,24,gene_or_mechanism_fact,two glucosyltransferases + acetyltransferase,cluster enzymes construct the sophorose headgroup and acetylate sophorolipid products.,S003,,unreviewed
CF_a41efd7e02b5,M4-FUNG-0166,GENES_AND_MECHANISM,25,gene_or_mechanism_fact,transporter,"cluster transporter contributes strongly to export; knockout retains secretion at approximately 10% of wild-type level, indicating alternative export routes.",S003,,unreviewed
CF_967d9054e00b,M4-FUNG-0166,GENES_AND_MECHANISM,26,activation_context_fact,activation_context,"production is substrate- and fermentation-state responsive, but the defining cluster study was aimed at pathway genetics rather than a single activation switch.",S003,,unreviewed
CF_9a8ab4d46d73,M4-FUNG-0166,GENES_AND_MECHANISM,27,experiment_or_measurement_fact,experiment_and_measurement,gene knockouts and chemical complementation establish core steps; transporter mutant secretes ~10% of wild type; pathway disruption did not reduce growth or viability under laboratory conditions.,S003,,unreviewed
CF_66fa0a5ce3dd,M4-FUNG-0167,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,pks2,"1791-aa PKS with KS, AT, DH, KR and ACP regions; heterologous expression produces 6-MSA.",S003,,unreviewed
CF_4cb7cd6b9420,M4-FUNG-0167,GENES_AND_MECHANISM,24,gene_or_mechanism_fact,adjacent_efflux_gene,putative drug-resistance efflux pump flanking pks2; function in 6-MSA export was not directly established.,S003,,unreviewed
CF_39e9cb4a8aee,M4-FUNG-0167,GENES_AND_MECHANISM,25,gene_or_mechanism_fact,pathway_boundary,pks2 alone is sufficient for 6-MSA formation in the heterologous host; broader native downstream fate is not established by the defining study.,S003,,unreviewed
CF_3f57834dbd55,M4-FUNG-0167,GENES_AND_MECHANISM,26,activation_context_fact,activation_context,heterologous promoter-driven expression in A. nidulans activates 6-MSA production; no native activation switch was established.,S003,,unreviewed
CF_678b280ea76a,M4-FUNG-0167,GENES_AND_MECHANISM,27,experiment_or_measurement_fact,experiment_and_measurement,pks2 disruption had no effect on vegetative growth or pneumocandin production; heterologous product identity was confirmed by NMR and MS; exact titer NR.,S003,,unreviewed
CF_dcd4099bc025,M4-FUNG-0167,GENES_AND_MECHANISM,28,biological_role_fact,biological_role,native ecological role of 6-MSA in G. lozoyensis is NR; pks2 is not required for pneumocandin production.,S003,,unreviewed
CF_dd7fdab2f8e5,M4-FUNG-0168,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,atX,"5.5-kb ORF encoding an approximately 1800-aa, 190-kDa MSAS polypeptide; heterologous expression directly yields 6-MSA.",S003,,unreviewed
CF_898007bff577,M4-FUNG-0168,GENES_AND_MECHANISM,24,gene_or_mechanism_fact,domain_evidence,ATX shows strong whole-sequence homology to established fungal MSAS proteins together with direct product-forming function.,S003,,unreviewed
CF_666a8844969e,M4-FUNG-0168,GENES_AND_MECHANISM,25,gene_or_mechanism_fact,pathway_boundary,atX alone establishes 6-MSA synthesis; downstream conversion in the native geodin-producing strain is not resolved by this record.,S003,,unreviewed
CF_6ffaab6b69dc,M4-FUNG-0168,GENES_AND_MECHANISM,26,activation_context_fact,activation_context,native atX transcription was not detected throughout the tested culture period; amyB-promoter expression in A. nidulans bypassed this access barrier.,S003,,unreviewed
CF_72c9cb4dd78a,M4-FUNG-0168,GENES_AND_MECHANISM,27,experiment_or_measurement_fact,experiment_and_measurement,"7,588 bp including atX and flanks were sequenced; heterologous transformants produced 6-MSA identified by physicochemical analysis; exact titer NR.",S003,,unreviewed
CF_39e1827360f9,M4-FUNG-0168,GENES_AND_MECHANISM,28,biological_role_fact,biological_role,native ecological role is NR; the source strain was characterized as a (+)-geodin producer.,S003,,unreviewed
CF_456f3ddf7352,M4-FUNG-0169,GENES_AND_MECHANISM,20,gene_or_mechanism_fact,Tri5,trichodiene synthase initiating the trichothecene scaffold from FPP.,S001; S004,,unreviewed
CF_057f422776eb,M4-FUNG-0169,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,Tri8,"trichothecene esterase; disruption prevents normal 15-ADON formation and accumulates 3,15-diADON and earlier intermediates.",S003,,unreviewed
CF_36dca22e0324,M4-FUNG-0169,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,Tri6,pathway transcription factor; regulatory manipulation strongly elevates trichothecene output.,S004,,unreviewed
CF_0566cb93ee0d,M4-FUNG-0169,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,TRI promoter/regulator state is a major access gate.,S004,,unreviewed
CF_d00fb04e4630,M4-FUNG-0169,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiment_and_measurement,"TRI5-promoter transformants produced 45–200 mg/L 15-ADON after 7 d; introduction of F. sporotrichioides TRI6 increased production up to 1,200 mg/L.",S004,,unreviewed
CF_4decfaf6ec57,M4-FUNG-0169,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,trichothecene mycotoxin and virulence-associated chemistry; this dossier remains chemotype/pathway focused.,S003; S004,,unreviewed
CF_7a75172cc60e,M4-FUNG-0170,GENES_AND_MECHANISM,20,gene_or_mechanism_fact,Tri6,"C2H2 transcription factor; disruption abolishes trichothecenes, leaves low trichodiene, and reduces Tri4/Tri5 transcription.",S003,,unreviewed
CF_973893b6c7e0,M4-FUNG-0170,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,Tri10,upstream regulator; disruption abolishes T-2 and decreases multiple TRI transcripts.,S004,,unreviewed
CF_e3000adf718b,M4-FUNG-0170,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,Tri1_and_Tri16,separate-locus C-8 hydroxylase and C-8 acyltransferase required for mature T-2-type substitution.,S004,,unreviewed
CF_90c26c8ae4be,M4-FUNG-0170,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,Tri10→Tri6 regulatory hierarchy coordinates core pathway transcription and associated precursor supply.,S003; S004,,unreviewed
CF_4ed0829c2a40,M4-FUNG-0170,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiment_and_measurement,Tri6/Tri10 knockout phenotypes plus Tri1/Tri16 functional studies establish distributed pathway control; defining T-2 titer NR.,S003; S004,,unreviewed
CF_e129f94f4f9f,M4-FUNG-0170,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,T-2 is a toxic food/feed mycotoxin.,S003; S004,,unreviewed
CF_9831e07dbe09,M4-FUNG-0171,GENES_AND_MECHANISM,20,gene_or_mechanism_fact,MRTRI5,trichodiene-synthase homolog assigned to the first pathway step; strong conservation evidence.,S003,,unreviewed
CF_db340d9ec14c,M4-FUNG-0171,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,MRTRI6,C2H2 transcription factor required for pathway-gene expression.,S003,,unreviewed
CF_4f1771e735b5,M4-FUNG-0171,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,MRTRI4,"P450 for early oxygenation; complements an F. sporotrichioides TRI4 mutant, with a nonidentical rescued metabolite profile.",S003,,unreviewed
CF_e7b02ace9ef0,M4-FUNG-0171,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,MRTRI6 provides pathway-specific transcriptional control; native environmental trigger NR.,S003,,unreviewed
CF_391d69b2c9cd,M4-FUNG-0171,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiment_and_measurement,"gene mapping, sequence comparison and MRTRI4 complementation establish conserved core function; native toxin titer NR.",S003,,unreviewed
CF_2a72bac52893,M4-FUNG-0171,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,macrocyclic trichothecenes are toxic metabolites; modern species-level pathogenicity evidence is kept separate from this retired accession.,S004,,unreviewed
CF_02c82d16e1da,M4-FUNG-0172,GENES_AND_MECHANISM,20,gene_or_mechanism_fact,HR-PKS,highly reducing PKS containing a reductase domain; heterologous expression establishes betaenone decalin-core formation.,S003,,unreviewed
CF_fde12e5d0bbf,M4-FUNG-0172,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,trans_ER,trans-acting enoyl reductase required with the HR-PKS for reconstructed core biosynthetic machinery.,S003,,unreviewed
CF_ab4f4a6b2d2a,M4-FUNG-0172,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,pathway_boundary,direct evidence resolves decalin-scaffold formation; late oxidation and terminal betaenone A/C completion are not assigned beyond available evidence.,S003,,unreviewed
CF_fc44e2b370f4,M4-FUNG-0172,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,heterologous reconstruction bypassed native expression context; native activation switch NR.,S003,,unreviewed
CF_16d8f1407113,M4-FUNG-0172,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiment_and_measurement,heterologous expression and biochemical characterization reconstituted core betaenone machinery; exact native titer NR.,S003,,unreviewed
CF_2dfbc659f21a,M4-FUNG-0172,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,NR for the historical producer in the defining mechanistic study.,S003,,unreviewed
CF_16b8a390a48c,M4-FUNG-0173,GENES_AND_MECHANISM,20,gene_or_mechanism_fact,Rua1,cluster-encoded C2H2 zinc-finger transcription factor; required for expression of UA-cluster genes and UA formation.,S003,,unreviewed
CF_77636f2452fe,M4-FUNG-0173,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,Cyp1_and_Cyp2,P450 fatty-acid hydroxylation functions; Cyp1 terminal hydroxylation is supported by chemical rescue with 16-hydroxypalmitate.,S003; S004,,unreviewed
