measurement_key,dossier_id,measurement_id,subject_type,subject_id,analyte_raw,value_raw,value_numeric,unit_raw,denominator_raw,timepoint_raw,statistic_raw,n_raw,detection_limit_raw,direction_vs_control_raw,source_ids,note,source_row
M4-FUNG-0076:Q004,M4-FUNG-0076,Q004,EXPERIMENT,M4-FUNG-0076:E004,PbP450-1 membrane-anchor deletion effect,nearly abolished,,qualitative production,versus intact PbP450-1,NA,NA,NA,NR,down,S005,No numerical fold-change reported in abstract; preserve as qualitative.,130
M4-FUNG-0323:Q001,M4-FUNG-0323,Q001,BGC,M4-FUNG-0323,canonical locus span,5465 bp,,,,,,,,,S001;S004,,91
M4-FUNG-0323:Q002,M4-FUNG-0323,Q002,BGC,M4-FUNG-0323,standardized production titer,NR,,,,,,,,,S002,,92
M4-FUNG-0324:Q001,M4-FUNG-0324,Q001,BGC,M4-FUNG-0324,fusatinic-acid plant assay,10 µM treatment reported in detached-leaf assay,,,,,,,,,S002,,91
M4-FUNG-0324:Q002,M4-FUNG-0324,Q002,BGC,M4-FUNG-0324,standardized fungal production titer,NR,,,,,,,,,S002;S003,,92
M4-FUNG-0325:Q001,M4-FUNG-0325,Q001,BGC,M4-FUNG-0325,canonical perA locus span,8322 bp,,,,,,,,,S001;S004,,89
M4-FUNG-0325:Q002,M4-FUNG-0325,Q002,BGC,M4-FUNG-0325,standardized peramine titer,NR,,,,,,,,,S002,,90
M4-FUNG-0326:Q001,M4-FUNG-0326,Q001,BGC,M4-FUNG-0326,canonical locus span,21830 bp,,,,,,,,,S001;S004,,89
M4-FUNG-0326:Q002,M4-FUNG-0326,Q002,BGC,M4-FUNG-0326,standardized product titer,NR,,,,,,,,,S002,,90
M4-FUNG-0327:Q001,M4-FUNG-0327,Q001,BGC,M4-FUNG-0327,canonical BGC0002167 span,15099 bp,,,,,,,,,S001;S004,,89
M4-FUNG-0327:Q002,M4-FUNG-0327,Q002,BGC,M4-FUNG-0327,standardized product titer,NR,,,,,,,,,S002,,90
M4-FUNG-0328:Q001,M4-FUNG-0328,Q001,BGC,M4-FUNG-0328,CalH structure,PDB 7DMB (SAH complex),,,,,,,,,S002,,91
M4-FUNG-0328:Q002,M4-FUNG-0328,Q002,BGC,M4-FUNG-0328,standardized native titer,NR,,,,,,,,,S002,,92
M4-FUNG-0329:Q001,M4-FUNG-0329,Q001,BGC,M4-FUNG-0329,canonical locus span,44935 bp,,,,,,,,,S001;S004,,89
M4-FUNG-0329:Q002,M4-FUNG-0329,Q002,BGC,M4-FUNG-0329,standardized native titer,NR,,,,,,,,,S002,,90
M4-FUNG-0330:Q001,M4-FUNG-0330,Q001,BGC,M4-FUNG-0330,Ev460pks candidate context,1 of 6 selected HR-PKS candidates from 22 HR-PKS genes in producer,,,,,,,,,S002,,91
M4-FUNG-0330:Q002,M4-FUNG-0330,Q002,BGC,M4-FUNG-0330,standardized product titer,NR,,,,,,,,,S002,,92
M4-FUNG-0331:Q001,M4-FUNG-0331,Q001,BGC,M4-FUNG-0331,canonical locus span,7351 bp,,,,,,,,,S001;S004,,90
M4-FUNG-0331:Q002,M4-FUNG-0331,Q002,BGC,M4-FUNG-0331,standardized product titer,NR,,,,,,,,,S002,,91
M4-FUNG-0332:Q001,M4-FUNG-0332,Q001,BGC,M4-FUNG-0332,fusaoctaxin A in infected wheat coleoptiles,approximately 0.3 nmol/coleoptile at 3 dpi and approximately 0.7 nmol/coleoptile at 7 dpi,,,,,,,,,S002,,92
M4-FUNG-0332:Q002,M4-FUNG-0332,Q002,BGC,M4-FUNG-0332,fusaoctaxin A extracted ion,m/z [M+H]+ 773.5 ± 0.5,,,,,,,,,S002,,93
M4-FUNG-0332:Q003,M4-FUNG-0332,Q003,BGC,M4-FUNG-0332,canonical locus span,54915 bp,,,,,,,,,S001;S004,,94
M4-FUNG-0333:Q001,M4-FUNG-0333,Q001,BGC,M4-FUNG-0333,fumihopaside A molecular formula,C36H60O10,,,,,,,,,S006,,92
M4-FUNG-0333:Q002,M4-FUNG-0333,Q002,BGC,M4-FUNG-0333,fumihopaside A accurate mass,652.4186 Da,,,,,,,,,S006,,93
M4-FUNG-0333:Q003,M4-FUNG-0333,Q003,BGC,M4-FUNG-0333,canonical source locus span,7686 bp,,,,,,,,,S004,,94
M4-FUNG-0426:Q001,M4-FUNG-0426,Q001,EXPERIMENT,M4-FUNG-0426:E001,canonical source locus length,50173,50173.0,bp,CH476604.1:647421-697593,sequence,derived inclusive length,1,NA,NA,S001,"Current MIBiG display region is broader, but canonical locus coordinates remain 647421-697593.",131
M4-FUNG-0426:Q002,M4-FUNG-0426,Q002,EXPERIMENT,M4-FUNG-0426:E001,core PKS/NRPS-family enzymes in collaborative programme,4,4.0,enzymes,two-cluster programme,NA,reported,1,NA,NA,S002,"Two nonreducing PKSs, one highly reducing PKS and one NRPS-like enzyme.",132
M4-FUNG-0426:Q003,M4-FUNG-0426,Q003,EXPERIMENT,M4-FUNG-0426:E002,transcription factors coordinating pathway crosstalk,3,3.0,transcription factors,two-cluster programme,NA,reported,1,NA,NA,S002,Count comes directly from defining study abstract/result.,133
M4-FUNG-0427:Q001,M4-FUNG-0427,Q001,EXPERIMENT,M4-FUNG-0427:E001,canonical BGC interval length,26854,26854.0,bp,,,,,,,,,134
M4-FUNG-0427:Q002,M4-FUNG-0427,Q002,EXPERIMENT,M4-FUNG-0427:E001,genes in current MIBiG interval,7,7.0,count,,,,,,,,,135
M4-FUNG-0427:Q003,M4-FUNG-0427,Q003,EXPERIMENT,M4-FUNG-0427:E005,canonical MIBiG products listed,5,5.0,count,,,,,,,,,136
M4-FUNG-0428:Q001,M4-FUNG-0428,Q001,EXPERIMENT,M4-FUNG-0428:E002,canonical MIBiG interval length,52321,52321.0,bp,WBSA01000009.1 interval,sequence,derived,1,NA,NA,S001,1291223-1238903+1.,131
M4-FUNG-0429:Q001,M4-FUNG-0429,Q001,EXPERIMENT,M4-FUNG-0429:E001,canonical interval length,43845,43845.0,bp,ADNJ02000001.1 interval,sequence,derived,1,NA,NA,S001,6782169-6738325+1.,131
M4-FUNG-0430:Q001,M4-FUNG-0430,Q001,EXPERIMENT,M4-FUNG-0430:E001,canonical submitted interval length,8963,8963.0,bp,CH476594.1 interval,sequence,derived,1,NA,NA,S001,1977735-1968773+1.,131
M4-FUNG-0431:Q001,M4-FUNG-0431,Q001,EXPERIMENT,M4-FUNG-0431:E001,canonical interval length,21223,21223.0,bp,CH476610.1 interval,sequence,derived,1,NA,NA,S001,254985-233763+1.,131
M4-FUNG-0432:Q001,M4-FUNG-0432,Q001,EXPERIMENT,M4-FUNG-0432:E001,canonical interval length,41122,41122.0,bp,CH476597.1 interval,sequence,derived,1,NA,NA,S001,145729-104608+1.,131
M4-FUNG-0432:Q002,M4-FUNG-0432,Q002,EXPERIMENT,M4-FUNG-0432:E001,genes listed in canonical MIBiG locus,19,19.0,count,BGC0002273.2,current database,reported,1,NA,NA,S002,Most lack direct pathway-step evidence.,132
M4-FUNG-0433:Q001,M4-FUNG-0433,Q001,EXPERIMENT,M4-FUNG-0433:E001,canonical locus length,2779,2779.0,bp,CH476596.1 interval,sequence,derived,1,NA,NA,S001,330691-327913+1.,131
M4-FUNG-0434:Q001,M4-FUNG-0434,Q001,EXPERIMENT,M4-FUNG-0434:E001,canonical locus length,10320,10320.0,bp,KZ821395.1 interval,sequence,derived,1,NA,NA,S001,54696-44377+1.,131
M4-FUNG-0434:Q002,M4-FUNG-0434,Q002,EXPERIMENT,M4-FUNG-0434:E002,reported AnOMT assay duration,30,30.0,min,in-vitro reaction,endpoint,reported,NR,NR,product formation vs boiled control,S003,Quantitative conversion fraction NR in dossier.,132
M4-FUNG-0435:Q001,M4-FUNG-0435,Q001,EXPERIMENT,M4-FUNG-0435:E002,canonical locus length,3813,3813.0,bp,CH236925.1 interval,sequence,derived,1,NA,NA,S001,721894-718082+1.,131
M4-FUNG-0435:Q002,M4-FUNG-0435,Q002,EXPERIMENT,M4-FUNG-0435:E002,growth-assay temperature,37,37.0,°C,solid minimal medium,3 d,reported,NR,NA,NA,S003,Figure 5 assay condition.,132
M4-FUNG-0435:Q003,M4-FUNG-0435,Q003,EXPERIMENT,M4-FUNG-0435:E002,high glycine-betaine supplementation,1,1.0,mM,solid minimal medium,3 d,reported condition,NR,NA,Δatrr growth phenotype / choline rescue,S003,Used as physiological challenge.,133
M4-FUNG-0436:Q001,M4-FUNG-0436,Q001,EXPERIMENT,M4-FUNG-0436:E001,canonical locus length,3145,3145.0,bp,JQ681152.1 interval,sequence,derived,1,NA,NA,S001,15051-11907+1.,131
M4-FUNG-0437:Q001,M4-FUNG-0437,Q001,EXPERIMENT,M4-FUNG-0437:E001,canonical submitted interval length,28520,28520.0,bp,CDHK01000003.1 interval,sequence,derived,1,NA,NA,S001,3059149-3030630+1.,131
M4-FUNG-0437:Q002,M4-FUNG-0437,Q002,EXPERIMENT,M4-FUNG-0437:E003,full-length BrsA molecular mass,113.6,113.6,kDa,purified protein,enzyme characterization,reported,NR,NA,NA,S003,Reported for the purified full-length NRPS.,132
M4-FUNG-0437:Q003,M4-FUNG-0437,Q003,EXPERIMENT,M4-FUNG-0437:E001,current antiSMASH/MIBiG display context length,43099,43099.0,bp,current generated region,current database,reported,1,NA,NA,S002,"Broader than the 28,520-bp canonical source interval.",133
M4-FUNG-0438:Q001,M4-FUNG-0438,Q001,EXPERIMENT,M4-FUNG-0438:E001,canonical submitted interval length,12937,12937.0,bp,JH814846.1 interval,sequence,derived,1,NA,NA,S001,120433-107497+1.,131
M4-FUNG-0438:Q002,M4-FUNG-0438,Q002,EXPERIMENT,M4-FUNG-0438:E002,δ-6 protoilludene fraction of Omp6 products,95,95.0,%,recombinant product mixture,endpoint,reported,NR,NR,major product,S003,Historical Omp6 enzyme.,132
M4-FUNG-0438:Q003,M4-FUNG-0438,Q003,EXPERIMENT,M4-FUNG-0438:E003,δ-6 protoilludene fraction of Omp7 products,96,96.0,%,recombinant product mixture,endpoint,reported,NR,NR,major product,S003,Historical Omp7 enzyme.,133
M4-FUNG-0438:Q004,M4-FUNG-0438,Q004,EXPERIMENT,M4-FUNG-0438:E003,pentalenene fraction of Omp7 products,0.7,0.7,%,recombinant product mixture,endpoint,reported,NR,NR,minor product,S003,Do not assign to BGC0002279 specifically without mapping.,134
M4-FUNG-0439:Q001,M4-FUNG-0439,Q001,EXPERIMENT,M4-FUNG-0439:E001,canonical submitted interval length,1899,1899.0,bp,AHIW01001288.1 interval,sequence,derived,1,NA,NA,S001,30073-28175+1.,131
M4-FUNG-0439:Q002,M4-FUNG-0439,Q002,EXPERIMENT,M4-FUNG-0439:E002,δ-6 protoilludene fraction of Omp6 products,95,95.0,%,recombinant product mixture,endpoint,reported,NR,NR,major product,S003,Historical Omp6 enzyme.,132
M4-FUNG-0439:Q003,M4-FUNG-0439,Q003,EXPERIMENT,M4-FUNG-0439:E003,δ-6 protoilludene fraction of Omp7 products,96,96.0,%,recombinant product mixture,endpoint,reported,NR,NR,major product,S003,Historical Omp7 enzyme.,133
M4-FUNG-0439:Q004,M4-FUNG-0439,Q004,EXPERIMENT,M4-FUNG-0439:E003,pentalenene fraction of Omp7 products,0.7,0.7,%,recombinant product mixture,endpoint,reported,NR,NR,minor product,S003,Do not assign to BGC0002280 specifically without mapping.,134
M4-FUNG-0440:Q001,M4-FUNG-0440,Q001,EXPERIMENT,M4-FUNG-0440:E005,canonical interval length,23109,23109.0,bp,BCHB01000008.1 interval,sequence,derived,1,NA,NA,S001,1994750-1971642+1.,131
M4-FUNG-0440:Q002,M4-FUNG-0440,Q002,EXPERIMENT,M4-FUNG-0440:E001,compound 6 titer,2,2.0,mg/L,heterologous culture,endpoint,reported,NR,NR,produced,S003,SmbA+SmbB.,132
M4-FUNG-0440:Q003,M4-FUNG-0440,Q003,EXPERIMENT,M4-FUNG-0440:E002,intermediate 13 titer,3.7,3.7,mg/L,heterologous culture,endpoint,reported,NR,NR,produced,S003,SmbE-containing reconstruction.,133
M4-FUNG-0440:Q004,M4-FUNG-0440,Q004,EXPERIMENT,M4-FUNG-0440:E003,N-demethylsambutoxin titer,2,2.0,mg/L,heterologous culture,endpoint,reported,NR,NR,produced,S003,SmbF-containing reconstruction.,134
M4-FUNG-0440:Q005,M4-FUNG-0440,Q005,EXPERIMENT,M4-FUNG-0440:E004,SmbG KM,54.7 ± 11.4,,µM,N-demethylsambutoxin substrate,kinetic assay,reported,NR,NR,NA,S003,Purified SmbG.,135
M4-FUNG-0440:Q006,M4-FUNG-0440,Q006,EXPERIMENT,M4-FUNG-0440:E004,SmbG kcat,1.70 ± 0.13,,min^-1,N-demethylsambutoxin substrate,kinetic assay,reported,NR,NR,NA,S003,Purified SmbG.,136
M4-FUNG-0440:Q007,M4-FUNG-0440,Q007,EXPERIMENT,M4-FUNG-0440:E004,SmbG kcat/KM,3.1×10^4,,min^-1 M^-1,N-demethylsambutoxin substrate,kinetic assay,reported,NR,NR,NA,S003,Calculated/reported catalytic efficiency.,137
M4-FUNG-0441:Q001,M4-FUNG-0441,Q001,EXPERIMENT,M4-FUNG-0441:E001,canonical submitted interval length,37984,37984.0,bp,MT109335.1 interval,sequence,derived,1,NA,NA,S001,37984-1+1.,131
M4-FUNG-0441:Q002,M4-FUNG-0441,Q002,EXPERIMENT,M4-FUNG-0441:E001,canonical genes,11,11.0,count,BGC0002290,current database,reported,1,NA,NA,S002,bisA-bisK.,132
M4-FUNG-0441:Q003,M4-FUNG-0441,Q003,EXPERIMENT,M4-FUNG-0441:E001,canonical listed products,12,12.0,count,BGC0002290,current database,reported,1,NA,NA,S001; S002,"Includes final products, branches and intermediates.",133
M4-FUNG-0442:Q001,M4-FUNG-0442,Q001,EXPERIMENT,M4-FUNG-0442:E003,canonical interval length,22627,22627.0,bp,MK449412.1 interval,sequence,derived,1,NA,NA,S001,22627-1+1.,131
M4-FUNG-0442:Q002,M4-FUNG-0442,Q002,EXPERIMENT,M4-FUNG-0442:E002,P-selectivity of three compared laccases,>95,,% ee,three enzymes,endpoint,reported,NR,NR,P-selective,S003,Comparative enzyme-class result.,132
M4-FUNG-0442:Q003,M4-FUNG-0442,Q003,EXPERIMENT,M4-FUNG-0442:E003,canonical genes,4,4.0,count,BGC0002301,current database,reported,1,NA,NA,S002,Only AshL/AshP assigned in detail here.,133
M4-FUNG-0443:Q001,M4-FUNG-0443,Q001,EXPERIMENT,M4-FUNG-0443:E003,canonical interval length,25713,25713.0,bp,MK376933.1,sequence,derived,1,NA,NA,S001,25713-1+1.,131
M4-FUNG-0443:Q002,M4-FUNG-0443,Q002,EXPERIMENT,M4-FUNG-0443:E004,PvhB conversion of 6 or 7,>95,,%,substrate,12 h,reported,NR,NR,conversion,S003,Both substrates.,132
M4-FUNG-0443:Q003,M4-FUNG-0443,Q003,EXPERIMENT,M4-FUNG-0443:E004,PvhB KM for 6,571.6 ± 69.3,,µM,substrate 6,kinetic assay,reported,NR,NR,NA,S003,Purified PvhB.,133
M4-FUNG-0443:Q004,M4-FUNG-0443,Q004,EXPERIMENT,M4-FUNG-0443:E004,PvhB kcat for 6,2.6 ± 0.1,,min^-1,substrate 6,kinetic assay,reported,NR,NR,NA,S003,Purified PvhB.,134
M4-FUNG-0443:Q005,M4-FUNG-0443,Q005,EXPERIMENT,M4-FUNG-0443:E004,PvhB KM for 7,550.1 ± 36.7,,µM,substrate 7,kinetic assay,reported,NR,NR,NA,S003,Purified PvhB.,135
M4-FUNG-0443:Q006,M4-FUNG-0443,Q006,EXPERIMENT,M4-FUNG-0443:E004,PvhB kcat for 7,37.5 ± 3.5,,min^-1,substrate 7,kinetic assay,reported,NR,NR,NA,S003,~15-fold specificity advantage relative to 6.,136
M4-FUNG-0443:Q007,M4-FUNG-0443,Q007,EXPERIMENT,M4-FUNG-0443:E003,varicidin A / B MIC vs Candida albicans,8 / 16,,µg/mL,A / B,endpoint,reported,NR,NR,antifungal,S003,Bioactivity assay in defining study.,137
M4-FUNG-0444:Q001,M4-FUNG-0444,Q001,EXPERIMENT,M4-FUNG-0444:E001,canonical submitted interval length,7143,7143.0,bp,AM920435.1 interval,sequence,derived,1,NA,NA,S001,2517120-2509978+1.,131
M4-FUNG-0444:Q002,M4-FUNG-0444,Q002,EXPERIMENT,M4-FUNG-0444:E001,canonical genes,2,2.0,count,BGC0002320,current database,reported,1,NA,NA,S002,Pc20g10860 and Pc20g10870.,132
M4-FUNG-0444:Q003,M4-FUNG-0444,Q003,EXPERIMENT,M4-FUNG-0444:E001,current MIBiG display context length,22795,22795.0,bp,generated region,current database,reported,1,NA,NA,S002,Broader than submitted canonical interval.,133
M4-FUNG-0445:Q001,M4-FUNG-0445,Q001,EXPERIMENT,M4-FUNG-0445:E001,canonical submitted interval length,6666,6666.0,bp,CP034458.1 interval,sequence,derived,1,NA,NA,S001,1436146-1429481+1.,131
M4-FUNG-0445:Q002,M4-FUNG-0445,Q002,EXPERIMENT,M4-FUNG-0445:E001,PUL1 transcript reduction in snf2 mutant,>100,,fold,mutant versus WT,RNA-seq comparison,reported,WT n=2; mutant n=3,NA,down,S003,Figure 3/transcript analysis.,132
M4-FUNG-0445:Q003,M4-FUNG-0445,Q003,EXPERIMENT,M4-FUNG-0445:E001,PUL2 transcript reduction in snf2 mutant,2000,2000.0,fold,mutant versus WT,RNA-seq comparison,reported,WT n=2; mutant n=3,NA,down,S003,Most dramatic reported PUL reduction.,133
M4-FUNG-0445:Q004,M4-FUNG-0445,Q004,EXPERIMENT,M4-FUNG-0445:E001,PUL3 transcript reduction in snf2 mutant,>100,,fold,mutant versus WT,RNA-seq comparison,reported,WT n=2; mutant n=3,NA,down,S003,PUL4 was lowly expressed and less affected.,134
M4-FUNG-0445:Q005,M4-FUNG-0445,Q005,EXPERIMENT,M4-FUNG-0445:E001,canonical PUL genes,4,4.0,count,BGC0002321,current database,reported,1,NA,NA,S002,PUL3-PUL4-PUL2-PUL1 across submitted interval.,135
M4-FUNG-0446:Q001,M4-FUNG-0446,Q001,EXPERIMENT,M4-FUNG-0446:E001,canonical submitted interval length,18134,18134.0,bp,CH476597.1 interval,sequence,derived,1,NA,NA,S001,2164193-2146060+1.,131
M4-FUNG-0446:Q002,M4-FUNG-0446,Q002,EXPERIMENT,M4-FUNG-0446:E001,canonical interval genes,6,6.0,count,BGC0002348,current database,reported,1,NA,NA,S002,Only MelA and TyrP have strong direct functional assignment.,132
M4-FUNG-0446:Q003,M4-FUNG-0446,Q003,EXPERIMENT,M4-FUNG-0446:E001,current MIBiG generated region length,42779,42779.0,bp,generated display context,current database,reported,1,NA,NA,S002,"Broader than submitted 18,134-bp locus.",133
M4-FUNG-0447:Q001,M4-FUNG-0447,Q001,EXPERIMENT,M4-FUNG-0447:E001,canonical interval length,52355,52355.0,bp,BCKA01000016.1 interval,sequence,derived,1,NA,NA,S001,263083-210729+1.,131
M4-FUNG-0447:Q002,M4-FUNG-0447,Q002,EXPERIMENT,M4-FUNG-0447:E003,CtdE conversion of intermediate 2,>30,,%,500 µM substrate 2,2 h,reported,NR,NR,conversion,S003,"2 µM CtdE, 5 mM NADH, 100 µM FAD, pH 7.6.",132
M4-FUNG-0447:Q003,M4-FUNG-0447,Q003,EXPERIMENT,M4-FUNG-0447:E004,CtdE-FAD crystal resolution,2.1,2.1,Å,structure,crystallography,reported,1,NA,NA,S003,CtdE-FAD complex.,133
M4-FUNG-0447:Q004,M4-FUNG-0447,Q004,EXPERIMENT,M4-FUNG-0447:E004,CtdE-FAD-3 crystal resolution,1.9,1.9,Å,structure,crystallography,reported,1,NA,NA,S003,Substrate-bound complex.,134
M4-FUNG-0448:Q001,M4-FUNG-0448,Q001,EXPERIMENT,M4-FUNG-0448:E002,canonical submitted interval length,52968,52968.0,bp,QNVK01000015.1 interval,sequence,derived,1,NA,NA,S001,156063-103096+1.,131
M4-FUNG-0448:Q002,M4-FUNG-0448,Q002,EXPERIMENT,M4-FUNG-0448:E001,reported weak cytotoxicity range,~70–90,,µM IC50,four human breast-cancer cell lines,endpoint,reported range,NR,NR,cytotoxic,S003,Family-level summary from defining paper.,132
M4-FUNG-0449:Q001,M4-FUNG-0449,Q001,EXPERIMENT,M4-FUNG-0449:E002,canonical interval length,21541,21541.0,bp,ADNJ02000014.1 interval,sequence,derived,1,NA,NA,S001,74527-52987+1.,131
M4-FUNG-0449:Q002,M4-FUNG-0449,Q002,EXPERIMENT,M4-FUNG-0449:E001,common DDP intermediate 4 titer,87,87.0,mg/L,heterologous culture,endpoint,reported,NR,NR,produced,S003,,132
M4-FUNG-0449:Q003,M4-FUNG-0449,Q003,EXPERIMENT,M4-FUNG-0449:E002,subglutinol A titer,89,89.0,mg/L,heterologous culture,endpoint,reported,NR,NR,produced,S003,,133
M4-FUNG-0449:Q004,M4-FUNG-0449,Q004,EXPERIMENT,M4-FUNG-0449:E002,subglutinol B titer,6,6.0,mg/L,heterologous culture,endpoint,reported,NR,NR,produced,S003,,134
M4-FUNG-0449:Q005,M4-FUNG-0449,Q005,EXPERIMENT,M4-FUNG-0449:E003,subglutinol A DL-1 growth IC50,12,12.0,nM,Drosophila DL-1 cells,endpoint,reported,NR,NR,growth inhibition,S003,,135
M4-FUNG-0449:Q006,M4-FUNG-0449,Q006,EXPERIMENT,M4-FUNG-0449:E004,subglutinol A adult-fly dose,3.5,3.5,ng/fly,adult Drosophila,1 h,reported dose,NR,NA,paralysis/unmoving increased,S003,,136
M4-FUNG-0450:Q001,M4-FUNG-0450,Q001,EXPERIMENT,M4-FUNG-0450:E001,retired canonical submitted interval length,1537,1537.0,bp,CM000575.1 interval,sequence,derived,1,NA,NA,S001,Boundary is biologically inconsistent with ten-gene pathway.,131
M4-FUNG-0450:Q002,M4-FUNG-0450,Q002,EXPERIMENT,M4-FUNG-0450:E001,FDDP-D titer,5,5.0,mg/L,full dpfg GHIJK heterologous branch,endpoint,reported,NR,NR,major product,S003,,132
M4-FUNG-0450:Q003,M4-FUNG-0450,Q003,EXPERIMENT,M4-FUNG-0450:E001,FDDP-E titer,2,2.0,mg/L,full dpfg GHIJK heterologous branch,endpoint,reported,NR,NR,minor product,S003,,133
M4-FUNG-0450:Q004,M4-FUNG-0450,Q004,EXPERIMENT,M4-FUNG-0450:E001,FDDP-B/intermediate 11 titer,20,20.0,mg/L,dpfgGHI heterologous branch,endpoint,reported,NR,NR,produced,S003,,134
M4-FUNG-0451:Q001,M4-FUNG-0451,Q001,EXPERIMENT,M4-FUNG-0451:E001,canonical submitted interval length,71639,71639.0,bp,CM004458.1 interval,sequence,derived,1,NA,NA,S001,480233-408595+1.,131
M4-FUNG-0451:Q002,M4-FUNG-0451,Q002,EXPERIMENT,M4-FUNG-0451:E001,higginsianin A titer,28,28.0,mg/L,full dpchGHF heterologous branch,endpoint,reported,NR,NR,produced,S003,,132
M4-FUNG-0451:Q003,M4-FUNG-0451,Q003,EXPERIMENT,M4-FUNG-0451:E004,higginsianin E A431 IC50,1.0,1.0,µM,A431 cells,endpoint,reported,NR,NR,antiproliferative,S005,,133
M4-FUNG-0451:Q004,M4-FUNG-0451,Q004,EXPERIMENT,M4-FUNG-0451:E003,higginsianin B screening concentration,30,30.0,µM,Arabidopsis seedling reporter screen,1 h pretreatment,reported,NR,NA,JA-defence reporter inhibition,S006,,134
M4-FUNG-0452:Q001,M4-FUNG-0452,Q001,EXPERIMENT,M4-FUNG-0452:E001,canonical locus length,51164,51164.0,bp,MT353658.1,sequence,reported/derived,1,NA,NA,S001,,131
M4-FUNG-0452:Q002,M4-FUNG-0452,Q002,EXPERIMENT,M4-FUNG-0452:E001,genome size,39.13,39.13,Mb,sequenced genome,assembly,reported,1,NA,NA,S003,,132
M4-FUNG-0452:Q003,M4-FUNG-0452,Q003,EXPERIMENT,M4-FUNG-0452:E001,genome completeness,99,99.0,%,assembly,assembly,reported,1,NA,NA,S003,,133
M4-FUNG-0452:Q004,M4-FUNG-0452,Q004,EXPERIMENT,M4-FUNG-0452:E001,predicted protein-coding genes,11711,11711.0,count,genome,annotation,reported,1,NA,NA,S003,,134
M4-FUNG-0452:Q005,M4-FUNG-0452,Q005,EXPERIMENT,M4-FUNG-0452:E002,canonical candidate-cluster genes,21,21.0,count,BGC0002438,current database,reported,1,NA,NA,S002,,135
M4-FUNG-0452:Q006,M4-FUNG-0452,Q006,EXPERIMENT,M4-FUNG-0452:E002,sporidesmin A share of reported sporidesmin family,~90,,%,sporidesmin congeners,historical/toxin context,reported,NR,NA,major congener,S003,,136
M4-FUNG-0453:Q001,M4-FUNG-0453,Q001,EXPERIMENT,M4-FUNG-0453:E002,canonical submitted interval length,14615,14615.0,bp,DQ335628.2 interval,sequence,derived,1,NA,NA,S001,14729-115+1.,131
M4-FUNG-0453:Q002,M4-FUNG-0453,Q002,EXPERIMENT,M4-FUNG-0453:E001,Pro1 Km for FPP,0.53,0.53,µM,FPP,kinetic assay,reported,NR,NR,NA,S005,Native/recombinant protoilludene-synthase characterization.,132
M4-FUNG-0453:Q003,M4-FUNG-0453,Q003,EXPERIMENT,M4-FUNG-0453:E001,Pro1 temperature optimum,22,22.0,°C,enzyme assay,activity profile,reported,NR,NA,optimum,S005,Activity falls strongly above 35 °C.,133
M4-FUNG-0453:Q004,M4-FUNG-0453,Q004,EXPERIMENT,M4-FUNG-0453:E001,MgCl2 optimum,5,5.0,mM,enzyme assay,activity profile,reported,NR,NA,optimum,S005,Cofactor optimum.,134
M4-FUNG-0453:Q005,M4-FUNG-0453,Q005,EXPERIMENT,M4-FUNG-0453:E001,Pro1 pH optimum,7.2,7.2,pH,MOPS-buffered assay,activity profile,reported,NR,NA,optimum,S005,Reported biochemical optimum.,135
M4-FUNG-0454:Q001,M4-FUNG-0454,Q001,EXPERIMENT,M4-FUNG-0454:E001,canonical interval length,44425,44425.0,bp,MN642086.1 interval,sequence,derived,1,NA,NA,S001,44425-1+1.,131
M4-FUNG-0454:Q002,M4-FUNG-0454,Q002,EXPERIMENT,M4-FUNG-0454:E004,compound 2 NO inhibition,36.6 ± 2.4,,%,LPS-induced NO at 10 µM,endpoint,reported,NR,NR,inhibition,S003,Congener-specific; compound numbering follows defining study.,132
M4-FUNG-0454:Q003,M4-FUNG-0454,Q003,EXPERIMENT,M4-FUNG-0454:E004,sestersorokinicin A / compound 4 NO inhibition,24.9 ± 2.1,,%,LPS-induced NO at 10 µM,endpoint,reported,NR,NR,inhibition,S003,Direct in-vitro bioactivity.,133
M4-FUNG-0454:Q004,M4-FUNG-0454,Q004,EXPERIMENT,M4-FUNG-0454:E001,canonical MIBiG products,1,1.0,count,BGC0002459,current source ledger,reported,1,NA,NA,S001,Canonical endpoint is preterpestacin I; broader native congeners are contextual.,134
M4-FUNG-0455:Q001,M4-FUNG-0455,Q001,EXPERIMENT,M4-FUNG-0455:E001,canonical interval length,47950,47950.0,bp,MG777490.1 interval,sequence,derived,1,NA,NA,S001; S002,50732-2783+1.,131
M4-FUNG-0455:Q002,M4-FUNG-0455,Q002,EXPERIMENT,M4-FUNG-0455:E001,annotated PKS genes,32,32.0,count,C. uncialis genome,genome analysis,reported,1 genome,NA,NA,S003,Only one candidate met the predicted usnic-acid domain criteria.,132
M4-FUNG-0455:Q003,M4-FUNG-0455,Q003,EXPERIMENT,M4-FUNG-0455:E002,candidate core transcripts detected,2,2.0,genes,mpas and mpao,sampled lichen state,qualitative RT-PCR,NR,NA,detected,S003,No causal perturbation accompanies detection.,133
M4-FUNG-0456:Q001,M4-FUNG-0456,Q001,EXPERIMENT,M4-FUNG-0456:E003,canonical interval length,53110,53110.0,bp,MT489695.1 interval,sequence,reported,1,NA,NA,S001; S002,Canonical locus length.,131
